audio_file	reference	reference_raw	hypothesis
spontaneous-speech-meh-29397.mp3	Ta'an ka ini da... da kaa kuatyi ka... ka kua jinu ini ityi suu kaa kuatyi ntu ta'an ini ni kaa na'nu tyi nava ni va'a jen ta'an sukun ta'an ya... ta'an sukun ni ta'an yata ni sa'a ja de koo ka kuatyi tyi vii kaa jinu jun vitan kaa jinu ini ityi jen ta'an ka ini ni majan	Ta'an ini ni nanii xiko ntuvi kini ini ni, soma su xiko vixin vi a va'a ka, kanta xitin ni,ɨjɨn,  suu kuvi detun iin xiko vixin viji de va ne too kanta ja xitin ni detun ntuvi jen suu. Tun iin a jia'an ne'i viji suu. Ntuvi ta'an ini ni majan.	oo oo           n    ooo o
spontaneous-speech-meh-29398.mp3	Suu kuaa katyi kɨ'ɨn ni jen suu jie'e tu'un... tu'un na'vi Jie'e jie'e tu a ntu vi xu'un je kua'an daja Jika kua'an daa sava ɨjɨn... ni'i daja tiñu sa'a jen ni'i ka xu'un Teku daa jin yɨkɨ ve'i daa	Suu a sa'a kueka ini ni kuvi a, ɨjɨn... tun nentu'un ini axin, tun nee nkinoo o kini iin nuu jen kukueka ini ni nee luli ni no'o ni sukuan tun... kua'an nana ni nenu kua'an ya'a jen kenoo nkinoo tuni ni, yu'vi ni.  kukueka ini ni jen na'yu ni de koo vi tayi, jɨn...  ntu vi ni a katyi o kukueka ini ni tyi tun axin tun a.. maa nkanii da nuu a xa nkanii va'a da nuu ni va kukueka ini ni koo a kueka ini nu sukuan ni tyi ntuvi. Iyo va'a ni ntu nano'o ni.	i n
spontaneous-speech-meh-29400.mp3	Suu a sa'a dani kuvi a kɨ'ɨn o nenu ñu'vi ñivɨ Ntɨɨn koyo tɨɨn Yu'vi ti maa jaxii Na'in a no'o yukuan jen ntɨɨn kɨ'ɨn kue'i ñu'un ya'a maa jen kɨ'ɨn jin nee nuu no'o jo sun kuaan jen nake'en o jin ji kɨnakɨ'ɨn o ñu'un Ka'an o jin ñu'un yukuaa sava Nataji yukuan nuvi va'a ja Sukuan sa'a dani jiaa dani jin ñivɨ ku'vi A no a no'o a ntɨɨn kue'i ya'a maa ja de kuvi xii Jia'an dani jin jinee Nee nuu no'o sukuan te yukuan vi nuu na kɨɨn dani ñu'un maa kaa dani Jen ñu'un yukuan na kaa dani Ñuu neyu sava nivɨ nu'u a kumani yukuan tyi va iyo nankuvi va'a kajie'e kuvi sukuan jen Kuvi tyi jiyo nuvi ñivɨ sa'a Tun nkaje'e Ntu kuvi sukuan jen ka'aon jin nake'e o ñuu nuu viji	Kivɨ nuu ya'vi, kuvi a ke'en dayoo, suu na tikiumi, na ñɨɨ, nika na kanta nuu ya'vi da yukuan kuvi a ke'en o tuku maa ni, nutyi, kumani nuni, suu, tun nkanta nu ya'vi de ke'en o maa, de, ve maa na'nu ka ke'en o da yukuan de koo. titɨ vixin a yu kuee a kua'an kuvia ke'en  kuatyi o nuu ya'vi. Tan kɨ'ɨn nu ya'vi jen ke'en nu da yukuan va ya'a kui, ya'a kue'e, ya'a ityi. da yukuan tuku maa ni ve, da yukuan ke'en o.	S    o    oo   oooao o  oo     no o   oooooooooo o   ooooo
spontaneous-speech-meh-29401.mp3	Suu a no'o ni a no'o ni sa kivɨ xinañu'ni ve'i sukua'a a kuvi a Yu'vi ni kuaa ni nkanta ni nkuyati ni tyiji ñuu jen nkajie'e yu'vi ni kuvi ni kuna'yu ni tyi mantu viji ni ni navi tyiku'u ni ini ve'i yukuan ntu jini ni Katyi daja kɨ'ɨn nu sikua'a nu katyi daja nuu ni soma yu'vi tuni ni jen nkajie'e ni na nkuvi ni kuna'yu ni ne'ya ni Iñi ni yata ve'i nee jen sa nakajie'e ni nakaka ta ni kuaa ni jen nunu kanta ni kivɨ ni ini ve'i yukuan so nee ni suyu'vi ni maa ntu ka'an tee xine'e yukuan ntu ka'an ja tu'un ka'an ni tyi soo a tu'un ka'an jen tu'un stila ka'an jen yukuan vi nu Yu'vi ni ka'an ni a na'vi ka'an sukuan nkuka'nu ini o Ka'an ja ka'an ni ntu nkuka'nu ini ni na nkatyi ji soma Sɨɨn sukuan ni ña'an ni jen sa ne kivɨ uni kivɨ kumi jen sa nkajie'e nka'an ni Ña'an ni ve'i yukuan ve'i sukuan sikoo a ni	Suu yaa, yaa sɨɨ kuvi a, kuvi katie'e ni kua ah... jini ni katie'e ni kuvi da yaa ka'an o tu'un stila tyilena. Yukuan kuvi a katie'e ni kuvi inka ka da yaa tyi suu, kuvi ni katie'e ni maa ja suu ntuvi, jɨn... ntuvi kuvi ni katie'e ni maa ja jen ntuvi  ta'an ini ni so. A katyi ki ni tyilena yukuan tyi. Sa nee tun nkajie'e, jita yaa jen ntañu'un kuvi ni sikana ni jie'e ni.	ninnnn n         oon o ' onooaoooooooooooooo a n' n o                o o ia
spontaneous-speech-meh-29402.mp3	Suu a katyi ni kuvi a... jɨn... sava kuu va'a dayoo vi... ɨjɨn... suu kumi ta'an dayoo maa dayoo Kaji va'a dayoo nuu kuu dayoo na yu've na titɨ vixin na kuñu da ya'a iyo tiuun maa o dayoo jen yukuan ka'ni dayo sava kaji dayoo kunu va'a Tyi da kunu nee yuu ntu da xinikɨ iyo mañu nkayu ya'a de Vi diaa maa da ya'a ni kene da kaji dayoo sava koo va'a o tyi tun ntu viji A vaji jika jen sun saji nuu nasa vaji jen tɨɨn ini na yuku sava sikuviji dayoo Su... da va'a te... a iyo nuu maa nuu nee ya'a kaji o jen sava kunaa de ntyinei jika dayoo	A jini ni da tatan la'vi, kuvi da yuku. Da yuku iyo nuu nee o ya'a. Da yuku, jɨn...  da yuku kuii kɨ'ɨn ke'en o de,  tyu'un on ini iin kisɨ luli jen... yukuan, sikitɨ o jen ko'o o detun... a ini o iyo ku'vi o axin... kajin tɨɨn yo axin na'in kue'i no'o jen,  kuvi nuku o yuku, yuku... tun a kitɨ ini nu jen jiatu, yu'u ini nu kuni nu jen, kuvi kɨnke'en o jen... yuku tunkaa ja va, yuku uva vi jen, ɨjɨn... suvi ji, tyu'un on ini iin kisɨ luli je sikitɨ jen yukuan, ko'o o jen suni kuu nuu va'a ini o. Saa ni tun, a kajin na no'o nu jen suu. ijɨn... sikitɨ nu da... ɨjɨn... na titɨ vixin yukuan tyu'un on nu... nee soo jo sikitɨ nuu maa ja, a tikuee... ɨjɨn...  suu da tikuee, tikuee vixin, tikuee i'ya va tyu'un nu ini kisɨ, sikitɨ nu na jen, ko'o nu jen, i'ni jin de. Nuu nasaa nu tuun a kuvi nu tun kajie'e kaxe nu, sa'a kajin.	ooooo oo o oooo ooo  n
spontaneous-speech-meh-29404.mp3	Suu tiñu kuvi ni sa'a ni vi a kutu'va ni kunu ni tyi vii kuvi yujin yukuan De a jie'e a viji ma ti'in so va kutu'va o de a kunee o kune'ya o nasa sa'a da ñivɨ maa ña'nu ka ɨjɨn... Suu najiee va kuvi ni kuni ni maa ja tyi ka sava naa ja kuni ni va kajie'e ni vueno jianini ni a va'a de a kutu'va kuni ni	Suu a sa'a o kuvi a ñivɨ jini, jɨn... jie'e da kaa ya'a de kune'ya ja sava ntu ti'vɨ je ityi kɨ'ɨn. Jin nasa'a va'a ityi, natyi ityi, tyi va ve a ntu iyo jen nava kaa jen suu ti'vɨ jen suu. Su kune'ya kuatyi ñivɨ iyo kaa sava, nti'vɨ kaa ja tyi. Nasa'a... nasa'a va'a jen na kune'ya ja, ɨjɨn,tyi na sava kaje'e tee nee je. Ityi sava, kɨ'ɨn va'a ja ityi. Jen suu a maa ña'nu kaa vi a nasa'a va'a daja ityi. Kɨɨn nɨ ityi jen va a jinu kaa.	n           ooo ooo oooooooooooooooooooo
spontaneous-speech-meh-29405.mp3	Iyo tiñu sa'a da... da tee su... tiñu sa'a da tee kuvi a taji daja nuni... ɨɨ... sava jia'a ka da itu daja ɨjin... Su tiñu nuu ku'u kuvi a sa'a da maa tee ɨjɨn... Nee da xi'na katyi maa da tee ni satiñu nuu ku jen da ña'a a nkinoo vi'i de kuvita tyi a kua'an sakayu jin ntuvi ka ntuvi ka satiñu... nee nu'un tee je nee nu'un ña'an tyi nkajie'e daja sa'a da nuvi mmm nuvi nuu sa'a ntaka dani Nnn Sava tyinei ta'an daja	M.. iyo kue'e saa ñuu ni soma, iyo saa, a sivɨ katyi ki ni kue'e ke'in nuu saa iyo ñuu ni. Iyo kuili, iyo... saa tyii, iyo sa...saa na'ma, liyo, a vii ka saa vi liyo yukuan tyi, a tutu ju kuni o sa'a ja sa kanaji, san.... na'yu ju jen, vii tyu'un jun tatyi ji  ka'an ja kuaa to a kuaa tu'un a tutu, kuaa tu'un a jita jen... Yukuan kuvi a saa vii so'o tun jini o iñɨ tyiji ku'u.	'ooooooooo        aa ooo     o o ooo  n
spontaneous-speech-meh-29408.mp3	Nasa'a dani tyi yu'vi dani soma jiankuiñɨ dani axin jiankunee dani Ntuvi... naa... kuvi tyi iin nunuu ni vi ji de kua'an jia'a ja Su yu'vi tan on vatyi kajie'e je soma ɨjɨn... Na iyo jɨn da ve'i nasɨ axin... ɨjɨn na iin a tuvi kanta de kaxin jin o Da kava ya'a ni kuvi a kumi o de ntuvi lintu tyi tu jɨn... detun nee taya ja jen tu kajia sa'a ñu'un taan suu lintu so kuiyo o kune'ya o kuiñɨ ni jen ntu naa kuvi	Ah... sa'a dani  kuvi a tun iyo iin tuno'o jen su tee nee tiñu kuvi a... ah...  kɨ'ɨn ityi nuu ne'ya ja nasa... va sa'a ja sava jɨn... na ne'e jen yujin ya'a tun iin tuno'o kuvi ji. Tun iin tuno'o numi ni kuvi ji. Tee nee tiñu kuvi da, ɨjɨn yoso ityi nuu detun a kuvi tyinei... ñivɨ sɨɨn ñuu de suu... Kua'an tyinei soma, ɨjɨn... suu tun na naa kuvi majan na iin tuno'o kuvi ji, tun  iin tuno'o ña'ni ta'an axin a... ɨjɨn, nkani ta'an vi ji suu tee nee tiñu kuvi a, a sa'a... tava yujin a detun iin a jɨn... a... ni'i nee kuvi ji nee maa jan  suu, ɨjɨn... ñivɨ satatan kuvi a  kutu'va kua'an je na nee je maa sava, kɨ'ɨn jɨn nuu kutatan jan yukuan nasaa kuaa iyo maa yujin jen yukuan iyo ñivɨ... jɨn... nee sikɨ majan.	'   ooooooaoooooooooooooooooooo o  oooo o
spontaneous-speech-meh-29409.mp3	Kivɨ nuu ya'vi kuvi a ke'en dayoo suu na tikiumi na ñɨɨ nika na kanta nuu ya'vi da yukuan kuvi a ke'en o tuku maa ni nutyi kumani nuni suu tun nkanta nu ya'vi de ke'en o maa de ve maa na'nu ka ke'en o da yukuan de koo titɨ vixin a yu kuee a kua'an kuvia ke'en kuatyi o nuu ya'vi Tan kɨ'ɨn nu ya'vi jen ke'en nu da yukuan va ya'a kui ya'a kue'e ya'a ityi da yukuan tuku maa ni ve da yukuan ke'en o	A taji tata ta taji dani kuvi mm... itu, itu jiin je jie'e itu vaxi itu va jiɨkɨn dani nu... nutyi sava kene nityi yute a yaji dani axin jijiaa je nake da maa tyukuan dani ku viji ɨjɨn da yaji dani ya ikuee dani da natyi suni ɨjɨn yɨkɨn. Taji dani tiɨkɨn sava kene yɨkɨn. Taji dani ɨjɨn nutyi lava, tikuitɨ vi tata yukuan vi da tata kene nuu nee dani ya'a. Tyi na iyo ka na tata ɨjɨn sɨɨn kiji kene yatyi. Da yukuan ni kuvi da tata kene nuu viji ya'a.	ooooooooooooo  oo
spontaneous-speech-meh-29411.mp3	Nuu vi sikaka ni kaa jika nuu ñu'un Ñu'un ni ini kaa ne vitan jiankani nuu kaa soma sikaka maa ni maa ja tyi ntuvi jen ña'nu sa nkajiene ñu'un ni ini kaa Yatin a iñɨ ni nɨɨ uxi uvi yu kuiya jen sa kajie'e ni kani ni kaa ve sa luli nityi ntuvi	Su vi tatyi, kajie'e sa stila daja. Kue'e nee da xinatyi nuku daja ñivɨ kunei, se'ya daja. Tee vi se'ya daja jen, ne'ya daja nuu nee ña'an jen jia'nu kuu daja ñɨɨ jiaka ka daja ña'an jen jia'an kunee jin se'ya daja staa na daja. Kuee vitan tyi... nee nukumaa daja a kunejii daja. Tuni ni daja de kaa maa da tan da vatyi va. Ñivɨ ña'nu daja jia'an ka'an, jiaa sa naa yu jin jen. ntu kuvi da de sa'a daja viko tun tukujiee sukuan ni jiaa nuu nee daja so. Nasa kuajiani ni maa da axin nasa kuaa. Kanta xu'un daja tyiso jen kuvi viko.	
